date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,ndvi_mean,ndmi_mean,ndre_mean,evi_mean,gndvi_mean,msi_mean,ndvi_mean_daily,precip_7d,tmean,tmean_7d,rh_7d
2023-04-06,18.7000,9.4000,3.6000,18.0400,15.7000,66,0.4405,0.2088,0.3001,1.2160,0.4130,0.6708,0.4405,11.0000,14.0500,16.9857,67.2857
2023-04-07,20.8000,8.4000,0.4000,17.4700,12.2000,53,,,,,,,0.4596,11.4000,14.6000,16.6643,64.4286
2023-04-08,22.8000,8.1000,0.2000,18.7300,14.8000,57,,,,,,,0.4788,11.6000,15.4500,16.4143,62.1429
2023-04-09,23.0000,10.6000,0.2000,17.3700,11.4000,68,0.4979,0.2043,0.3307,2.0006,0.4497,0.6886,0.4979,11.8000,16.8000,15.9643,62.1429
2023-04-10,25.9000,12.1000,1.9000,19.0400,13.7000,71,,,,,,,0.5083,13.7000,19.0000,16.2071,63.1429
2023-04-11,29.0000,15.0000,0.0000,18.5200,12.2000,67,0.5187,0.1862,0.3396,2.4456,0.4605,0.7178,0.5187,13.7000,22.0000,16.7071,65.4286
2023-04-12,28.4000,16.9000,5.6000,17.4800,18.7000,70,,,,,,,0.5155,11.9000,22.6500,17.7929,64.5714
2023-04-13,21.6000,17.7000,6.0000,4.9900,16.1000,86,,,,,,,0.5122,14.3000,19.6500,18.5929,67.4286
2023-04-14,25.7000,17.9000,0.0000,14.3000,16.8000,62,,,,,,,0.5090,13.9000,21.8000,19.6214,68.7143
2023-04-15,29.3000,14.9000,0.0000,21.0400,12.1000,58,,,,,,,0.5058,13.7000,22.1000,20.5714,68.8571
2023-04-16,30.9000,16.2000,0.0000,21.2300,14.0000,65,,,,,,,0.5025,13.5000,23.5500,21.5357,68.4286
2023-04-17,33.2000,18.1000,0.5000,19.8400,23.6000,59,,,,,,,0.4993,12.1000,25.6500,22.4857,66.7143
2023-04-18,31.5000,19.5000,10.2000,16.5900,15.9000,70,,,,,,,0.4960,22.3000,25.5000,22.9857,67.1429
2023-04-19,31.3000,19.0000,1.4000,17.8900,18.5000,66,0.4928,0.1800,0.3014,2.2547,0.4332,0.7174,0.4928,18.1000,25.1500,23.3429,66.5714
2023-04-20,23.1000,19.8000,35.3000,8.2500,18.5000,87,,,,,,,0.4366,47.4000,21.4500,23.6000,66.7143
2023-04-21,21.3000,16.6000,37.7000,14.2100,18.9000,76,,,,,,,0.3805,85.1000,18.9500,23.1929,68.7143
2023-04-22,20.5000,15.1000,0.4000,10.0900,13.7000,64,,,,,,,0.3243,85.5000,17.8000,22.5786,69.5714
2023-04-23,16.0000,12.4000,0.0000,6.3200,14.7000,63,,,,,,,0.2682,85.5000,14.2000,21.2429,69.2857
2023-04-24,16.4000,12.2000,1.9000,8.0100,14.1000,59,,,,,,,0.2120,86.9000,14.3000,19.6214,69.2857
2023-04-25,23.2000,11.4000,0.7000,18.4800,13.8000,69,,,,,,,0.1559,77.4000,17.3000,18.4500,69.1429
2023-04-26,23.9000,14.6000,0.7000,17.5000,12.3000,65,0.0997,0.1047,0.0506,-0.2702,0.0415,0.8127,0.0997,76.7000,19.2500,17.6071,69.0000
2023-04-27,24.7000,13.2000,0.6000,19.0900,18.1000,69,,,,,,,0.2331,42.0000,18.9500,17.2500,66.4286
2023-04-28,19.1000,13.7000,14.5000,3.7500,19.5000,86,,,,,,,0.3665,18.8000,16.4000,16.8857,67.8571
2023-04-29,23.4000,12.6000,1.2000,19.7800,24.2000,57,0.4999,0.1730,0.3049,1.4582,0.4723,0.7263,0.4999,19.6000,18.0000,16.9143,66.8571
2023-04-30,24.8000,12.6000,0.0000,22.3800,8.4000,62,,,,,,,0.3190,19.6000,18.7000,17.5571,66.7143
2023-05-01,26.6000,14.3000,0.2000,20.3200,21.0000,63,0.1381,0.2203,0.0645,-0.4058,0.0968,0.6411,0.1381,17.9000,20.4500,18.4357,67.2857
2023-05-02,26.2000,15.5000,1.1000,17.6000,15.5000,71,,,,,,,0.2379,18.3000,20.8500,18.9429,67.5714
2023-05-03,26.6000,18.9000,0.0000,13.3500,11.0000,71,,,,,,,0.3377,17.6000,22.7500,19.4429,68.4286
2023-05-04,28.5000,19.9000,1.5000,13.6700,11.7000,66,0.4375,0.1040,0.2719,1.7808,0.4273,0.8379,0.4375,18.5000,24.2000,20.1929,68.0000
2023-05-05,26.9000,17.8000,0.2000,11.6000,19.7000,62,,,,,,,0.4353,4.2000,22.3500,21.0429,64.5714
2023-05-06,26.8000,15.4000,6.2000,16.5900,15.3000,66,,,,,,,0.4331,9.2000,21.1000,21.4857,65.8571
2023-05-07,24.4000,17.4000,8.5000,10.6300,16.7000,80,,,,,,,0.4309,17.7000,20.9000,21.8000,68.4286
2023-05-08,18.2000,14.7000,5.1000,4.8300,16.8000,81,,,,,,,0.4287,22.6000,16.4500,21.2286,71.0000
2023-05-09,19.2000,14.1000,1.7000,7.3600,20.0000,84,,,,,,,0.4265,23.2000,16.6500,20.6286,72.8571
2023-05-10,20.6000,14.0000,2.5000,8.7300,10.1000,81,,,,,,,0.4243,25.7000,17.3000,19.8500,74.2857
2023-05-11,22.5000,14.9000,0.2000,8.6100,13.8000,72,,,,,,,0.4220,24.4000,18.7000,19.0643,75.1429
2023-05-12,27.6000,15.4000,0.0000,20.2000,13.0000,48,,,,,,,0.4198,24.2000,21.5000,18.9429,73.1429
2023-05-13,28.6000,15.6000,0.0000,20.7200,14.7000,52,,,,,,,0.4176,18.0000,22.1000,19.0857,71.1429
2023-05-14,27.2000,14.9000,0.0000,15.2100,10.1000,65,,,,,,,0.4154,9.5000,21.0500,19.1071,69.0000
2023-05-15,27.6000,17.0000,0.0000,13.9800,8.4000,72,,,,,,,0.4132,4.4000,22.3000,19.9429,67.7143
2023-05-16,30.2000,16.0000,0.0000,20.6100,12.1000,69,0.4110,0.0765,0.2448,1.4217,0.3969,0.9062,0.4110,2.7000,23.1000,20.8643,65.5714
2023-05-17,29.8000,19.2000,0.6000,15.6900,11.5000,66,,,,,,,0.3557,0.8000,24.5000,21.8929,63.4286
2023-05-18,27.7000,19.8000,2.1000,13.3700,12.8000,70,,,,,,,0.3004,2.7000,23.7500,22.6143,63.1429
2023-05-19,27.6000,19.5000,0.2000,14.3600,7.9000,78,0.2451,0.1308,0.1541,0.2185,0.2032,0.7828,0.2451,2.9000,23.5500,22.9071,67.4286
2023-05-20,28.7000,17.9000,0.5000,19.4200,13.1000,77,,,,,,,0.2550,3.4000,23.3000,23.0786,71.0000
2023-05-21,22.8000,17.9000,6.2000,5.6800,17.8000,76,,,,,,,0.2649,9.6000,20.3500,22.9786,72.5714
2023-05-22,19.5000,14.9000,0.6000,7.2500,10.1000,76,,,,,,,0.2748,10.2000,17.2000,22.2500,73.1429
2023-05-23,25.0000,15.7000,0.0000,19.2700,8.2000,66,,,,,,,0.2847,10.2000,20.3500,21.8571,72.7143
2023-05-24,26.5000,14.9000,0.0000,17.2600,13.7000,69,,,,,,,0.2947,9.6000,20.7000,21.3143,73.1429
2023-05-25,26.1000,19.4000,0.0000,11.9200,11.0000,65,,,,,,,0.3046,7.5000,22.7500,21.1714,72.4286
2023-05-26,27.3000,19.4000,0.0000,14.1700,15.0000,63,,,,,,,0.3145,7.3000,23.3500,21.1429,70.2857
2023-05-27,26.8000,18.8000,0.0000,12.6600,12.5000,67,,,,,,,0.3244,6.8000,22.8000,21.0714,68.8571
2023-05-28,29.6000,19.8000,0.0000,17.6400,13.7000,62,,,,,,,0.3343,0.6000,24.7000,21.6929,66.8571
2023-05-29,31.2000,21.8000,0.3000,19.4400,10.4000,61,0.3442,0.1292,0.2144,1.8008,0.2917,0.7886,0.3442,0.3000,26.5000,23.0214,64.7143
2023-05-30,33.8000,21.5000,0.2000,21.3300,11.5000,61,,,,,,,0.3221,0.5000,27.6500,24.0643,64.0000
2023-05-31,32.5000,23.1000,0.5000,12.6400,30.9000,59,0.3000,0.1588,0.1943,0.1569,0.2176,0.7468,0.3000,1.0000,27.8000,25.0786,62.5714
2023-06-01,30.1000,23.1000,0.2000,16.2300,16.2000,52,,,,,,,0.2247,1.2000,26.6000,25.6286,60.7143
2023-06-02,27.7000,20.0000,0.0000,11.3500,14.6000,58,,,,,,,0.1493,1.2000,23.8500,25.7000,60.0000
2023-06-03,27.1000,19.5000,0.0000,12.6300,13.1000,59,,,,,,,0.0740,1.2000,23.3000,25.7714,58.8571
2023-06-04,25.4000,20.1000,0.0000,10.3000,13.6000,63,,,,,,,-0.0014,1.2000,22.7500,25.4929,59.0000
2023-06-05,28.8000,19.3000,0.3000,16.9200,11.1000,63,-0.0767,0.2211,-0.1014,0.1250,-0.1299,0.6383,-0.0767,1.2000,24.0500,25.1429,59.2857
2023-06-06,31.2000,19.5000,0.0000,21.7700,7.1000,59,,,,,,,0.0161,1.0000,25.3500,24.8143,59.0000
2023-06-07,30.6000,22.0000,0.2000,16.7000,14.8000,58,,,,,,,0.1088,0.7000,26.3000,24.6000,58.8571
2023-06-08,32.2000,21.9000,0.2000,15.6700,12.7000,61,,,,,,,0.2016,0.7000,27.0500,24.6643,60.1429
2023-06-09,29.0000,18.5000,0.0000,12.3200,8.2000,74,,,,,,,0.2943,0.7000,23.7500,24.6500,62.4286
2023-06-10,32.5000,19.9000,0.0000,17.6500,10.5000,64,0.3871,0.2105,0.2543,1.5490,0.3402,0.6613,0.3871,0.7000,26.2000,25.0643,63.1429
2023-06-11,33.0000,21.0000,0.0000,15.3300,17.7000,48,,,,,,,0.3828,0.7000,27.0000,25.6714,61.0000
2023-06-12,34.5000,20.3000,0.0000,21.6500,16.3000,51,,,,,,,0.3785,0.4000,27.4000,26.1500,59.2857
2023-06-13,32.0000,21.3000,0.0000,16.2200,13.5000,53,,,,,,,0.3742,0.4000,26.6500,26.3357,58.4286
2023-06-14,28.5000,21.5000,0.6000,6.8700,10.5000,65,,,,,,,0.3699,0.8000,25.0000,26.1500,59.4286
2023-06-15,26.0000,19.5000,2.2000,13.0400,9.7000,75,,,,,,,0.3655,2.8000,22.7500,25.5357,61.4286
2023-06-16,24.5000,18.2000,2.9000,9.4200,11.5000,81,,,,,,,0.3612,5.7000,21.3500,25.1929,62.4286
2023-06-17,27.7000,18.4000,0.0000,14.0600,9.5000,72,,,,,,,0.3569,5.7000,23.0500,24.7429,63.5714
2023-06-18,30.2000,19.1000,0.0000,20.6300,7.7000,71,0.3526,0.1431,0.2318,1.3427,0.2798,0.7674,0.3526,5.7000,24.6500,24.4071,66.8571
2023-06-19,29.4000,22.3000,0.0000,10.8000,14.8000,73,,,,,,,0.3729,5.7000,25.8500,24.1857,70.0000
2023-06-20,32.0000,21.5000,1.4000,11.2900,19.4000,67,,,,,,,0.3932,7.1000,26.7500,24.2000,72.0000
2023-06-21,28.8000,19.1000,5.2000,14.8900,19.6000,68,,,,,,,0.4134,11.7000,23.9500,24.0500,72.4286
2023-06-22,29.2000,18.7000,0.0000,19.8900,9.7000,71,,,,,,,0.4337,9.5000,23.9500,24.2214,71.8571
2023-06-23,30.6000,18.8000,0.0000,21.2500,7.1000,69,0.4540,0.1754,0.3172,4.1443,0.3755,0.7236,0.4540,6.6000,24.7000,24.7000,70.1429
2023-06-24,30.9000,20.9000,10.1000,18.8000,11.0000,69,,,,,,,0.3890,16.7000,25.9000,25.1071,69.7143
2023-06-25,31.2000,20.7000,0.5000,20.0400,10.8000,74,0.3240,0.1598,0.2356,-1.6560,0.2320,0.7378,0.3240,17.2000,25.9500,25.2929,70.1429
2023-06-26,35.2000,22.5000,1.0000,19.8400,19.5000,63,,,,,,,0.3547,18.2000,28.8500,25.7214,68.7143
2023-06-27,36.0000,25.5000,1.7000,20.2000,21.2000,60,,,,,,,0.3854,18.5000,30.7500,26.2929,67.7143
2023-06-28,32.2000,24.9000,2.3000,13.6500,16.4000,68,,,,,,,0.4161,15.6000,28.5500,26.9500,67.7143
2023-06-29,32.9000,23.8000,2.9000,18.2800,13.9000,59,,,,,,,0.4468,18.5000,28.3500,27.5786,66.0000
2023-06-30,34.5000,22.7000,0.0000,18.7800,12.3000,54,,,,,,,0.4775,18.5000,28.6000,28.1357,63.8571
2023-07-01,34.0000,24.9000,0.9000,17.8800,19.1000,59,,,,,,,0.5082,9.3000,29.4500,28.6429,62.4286
2023-07-02,33.8000,24.5000,0.7000,18.1400,15.0000,65,,,,,,,0.5389,9.5000,29.1500,29.1000,61.1429
2023-07-03,28.0000,23.0000,7.5000,7.2500,25.9000,80,,,,,,,0.5696,16.0000,25.5000,28.6214,63.5714
2023-07-04,33.5000,21.7000,1.9000,14.5500,30.4000,59,,,,,,,0.6003,16.2000,27.6000,28.1714,63.4286
2023-07-05,33.0000,19.4000,0.0000,23.9400,14.0000,63,0.6310,0.1800,0.4343,2.1158,0.5602,0.7244,0.6310,13.9000,26.2000,27.8357,62.7143
2023-07-06,34.5000,22.1000,0.0000,19.3500,13.6000,53,,,,,,,0.6218,11.0000,28.3000,27.8286,61.8571
2023-07-07,36.5000,24.3000,0.0000,17.5300,14.9000,57,,,,,,,0.6125,11.0000,30.4000,28.0857,62.2857
2023-07-08,36.6000,22.7000,0.0000,22.0800,10.8000,58,0.6033,0.1952,0.4353,2.7784,0.5378,0.7014,0.6033,10.1000,29.6500,28.1143,62.1429
2023-07-09,37.4000,24.1000,0.7000,21.5100,13.0000,50,,,,,,,0.5797,10.1000,30.7500,28.3429,60.0000
2023-07-10,38.8000,27.1000,0.0000,20.0000,13.3000,50,0.5562,0.1832,0.4026,3.8101,0.4796,0.7157,0.5562,2.6000,32.9500,29.4071,55.7143
2023-07-11,32.0000,25.4000,11.3000,12.1200,14.6000,75,,,,,,,0.5591,12.0000,28.7000,29.5643,58.0000
2023-07-12,30.6000,24.3000,34.7000,9.3100,12.3000,87,,,,,,,0.5620,46.7000,27.4500,29.7429,61.4286
2023-07-13,26.5000,20.9000,48.6000,4.7900,20.2000,90,,,,,,,0.5649,95.3000,23.7000,29.0857,66.7143
2023-07-14,28.9000,20.8000,0.5000,12.5100,15.8000,74,,,,,,,0.5679,95.8000,24.8500,28.2929,69.1429
2023-07-15,30.5000,21.2000,0.0000,18.8500,7.7000,76,,,,,,,0.5708,95.8000,25.8500,27.7500,71.7143
2023-07-16,32.7000,20.1000,0.0000,23.1900,8.4000,81,,,,,,,0.5737,95.1000,26.4000,27.1286,76.1429
2023-07-17,32.3000,22.0000,8.9000,21.0100,15.2000,80,,,,,,,0.5766,104.0000,27.1500,26.3000,80.4286
2023-07-18,30.6000,21.8000,5.9000,18.9000,15.9000,82,0.5795,0.2231,0.4136,2.6763,0.5118,0.6609,0.5795,98.6000,26.2000,25.9429,81.4286
2023-07-19,32.2000,22.0000,0.1000,19.7400,16.9000,75,,,,,,,0.5815,64.0000,27.1000,25.8929,79.7143
2023-07-20,31.0000,22.2000,3.0000,19.0700,17.0000,79,,,,,,,0.5835,18.4000,26.6000,26.3071,78.1429
2023-07-21,31.9000,22.1000,0.0000,17.8800,10.7000,79,,,,,,,0.5856,17.9000,27.0000,26.6143,78.8571
2023-07-22,34.5000,22.5000,0.0000,23.0700,9.5000,70,,,,,,,0.5876,17.9000,28.5000,26.9929,78.0000
2023-07-23,33.8000,24.8000,0.1000,19.3100,13.7000,70,0.5896,0.2346,0.4282,3.3972,0.5161,0.6460,0.5896,18.0000,29.3000,27.4071,76.4286
2023-07-24,31.0000,24.8000,4.7000,13.3700,17.3000,75,,,,,,,0.6058,13.8000,27.9000,27.5143,75.7143
2023-07-25,30.9000,23.2000,3.0000,16.4800,8.2000,79,,,,,,,0.6219,10.9000,27.0500,27.6357,75.2857
2023-07-26,26.5000,22.9000,52.1000,7.1300,14.6000,92,,,,,,,0.6381,62.9000,24.7000,27.2929,77.7143
2023-07-27,28.0000,22.8000,15.4000,17.6300,28.7000,88,,,,,,,0.6542,75.3000,25.4000,27.1214,79.0000
2023-07-28,31.2000,21.5000,0.0000,21.6800,11.4000,74,0.6704,0.2403,0.4719,2.0934,0.5957,0.6521,0.6704,75.3000,26.3500,27.0286,78.2857
2023-07-29,32.1000,22.0000,0.0000,21.5100,8.1000,76,,,,,,,0.6324,75.3000,27.0500,26.8214,79.1429
2023-07-30,32.5000,23.9000,1.5000,19.5200,12.4000,77,0.5944,0.1863,0.4169,3.2674,0.5238,0.7053,0.5944,76.7000,28.2000,26.6643,80.1429
2023-07-31,30.0000,23.8000,13.4000,14.5100,15.4000,79,,,,,,,0.4053,85.4000,26.9000,26.5214,80.7143
2023-08-01,31.5000,23.8000,16.6000,19.0100,12.8000,84,,,,,,,0.2162,99.0000,27.6500,26.6071,81.4286
2023-08-02,29.9000,22.5000,25.0000,16.2500,12.0000,89,0.0271,0.1701,-0.0204,-0.0701,-0.0164,0.7107,0.0271,71.9000,26.2000,26.8214,81.0000
2023-08-03,30.0000,23.1000,17.7000,16.4800,10.0000,87,,,,,,,0.1408,74.2000,26.5500,26.9857,80.8571
2023-08-04,30.0000,23.0000,9.9000,16.9200,9.0000,89,,,,,,,0.2545,84.1000,26.5000,27.0071,83.0000
2023-08-05,31.1000,23.6000,21.1000,18.5200,8.4000,87,,,,,,,0.3683,105.2000,27.3500,27.0500,84.5714
2023-08-06,29.5000,23.6000,17.4000,13.6400,5.6000,90,,,,,,,0.4820,121.1000,26.5500,26.8143,86.4286
2023-08-07,30.6000,23.5000,17.0000,17.1500,16.6000,89,0.5957,0.2620,0.4129,2.4656,0.5112,0.6172,0.5957,124.7000,27.0500,26.8357,87.8571
2023-08-08,31.1000,23.3000,21.0000,19.4200,13.4000,88,,,,,,,0.4991,129.1000,27.2000,26.7714,88.4286
2023-08-09,32.0000,23.8000,21.9000,17.3500,14.2000,86,0.4026,0.2304,0.2821,-0.0046,0.3188,0.6421,0.4026,126.0000,27.9000,27.0143,88.0000
2023-08-10,32.2000,24.0000,18.7000,17.4400,13.7000,86,,,,,,,0.4518,127.0000,28.1000,27.2357,87.8571
2023-08-11,28.8000,24.1000,28.1000,11.8200,17.6000,89,,,,,,,0.5009,145.2000,26.4500,27.2286,87.8571
2023-08-12,30.5000,23.1000,12.5000,13.8300,16.6000,84,,,,,,,0.5501,136.6000,26.8000,27.1500,87.4286
2023-08-13,32.6000,21.5000,0.0000,21.8200,8.6000,75,,,,,,,0.5992,119.2000,27.0500,27.2214,85.2857
2023-08-14,32.2000,23.0000,0.2000,19.3900,10.0000,72,0.6484,0.2365,0.4271,2.1487,0.5636,0.6569,0.6484,102.4000,27.6000,27.3000,82.8571
2023-08-15,30.4000,24.2000,1.4000,15.2700,12.3000,79,,,,,,,0.6193,82.8000,27.3000,27.3143,81.5714
2023-08-16,32.1000,23.7000,0.0000,15.6700,12.6000,78,,,,,,,0.5903,60.9000,27.9000,27.3143,80.4286
2023-08-17,32.1000,24.2000,0.0000,17.5200,13.3000,76,,,,,,,0.5613,42.2000,28.1500,27.3214,79.0000
2023-08-18,29.6000,24.1000,4.5000,9.3500,14.3000,79,,,,,,,0.5322,18.6000,26.8500,27.3786,77.5714
2023-08-19,29.8000,21.8000,0.3000,10.5600,11.6000,79,,,,,,,0.5031,6.4000,25.8000,27.2357,76.8571
2023-08-20,27.0000,22.0000,19.9000,8.0400,9.2000,86,,,,,,,0.4741,26.3000,24.5000,26.8714,78.4286
2023-08-21,31.0000,21.1000,0.0000,20.5100,7.6000,83,,,,,,,0.4451,26.1000,26.0500,26.6500,80.0000
2023-08-22,32.3000,22.7000,0.4000,18.8200,9.0000,82,0.4160,0.2622,0.2941,1.4180,0.3307,0.6090,0.4160,25.1000,27.5000,26.6786,80.4286
2023-08-23,28.1000,23.3000,22.8000,13.2100,20.3000,84,,,,,,,0.4657,47.9000,25.7000,26.3643,81.2857
2023-08-24,24.5000,21.5000,12.1000,4.9600,10.7000,91,,,,,,,0.5153,60.0000,23.0000,25.6286,83.4286
2023-08-25,25.9000,21.0000,28.7000,10.7000,12.2000,89,,,,,,,0.5650,84.2000,23.4500,25.1429,84.8571
2023-08-26,25.5000,20.5000,9.2000,6.2900,19.5000,85,,,,,,,0.6146,93.1000,23.0000,24.7429,85.7143
2023-08-27,30.0000,20.5000,0.6000,20.3300,19.5000,69,0.6643,0.2575,0.4488,2.2446,0.5857,0.6251,0.6643,73.8000,25.2500,24.8500,83.2857
2023-08-28,27.8000,20.7000,1.7000,14.7600,8.9000,82,,,,,,,0.6595,75.5000,24.2500,24.5929,83.1429
2023-08-29,23.1000,20.6000,1.3000,4.5400,11.6000,90,,,,,,,0.6547,76.4000,21.8500,23.7857,84.2857
2023-08-30,28.6000,20.1000,0.0000,14.2700,7.4000,82,,,,,,,0.6499,53.6000,24.3500,23.5929,84.0000
2023-08-31,29.1000,19.7000,0.0000,19.1800,9.2000,76,,,,,,,0.6451,41.5000,24.4000,23.7929,81.8571
2023-09-01,25.5000,20.5000,9.3000,7.4400,12.2000,87,,,,,,,0.6403,22.1000,23.0000,23.7286,81.5714
2023-09-02,29.8000,18.0000,0.0000,19.9700,7.3000,82,,,,,,,0.6355,12.9000,23.9000,23.8571,81.1429
2023-09-03,30.9000,19.5000,0.0000,20.7400,6.8000,77,0.6307,0.2090,0.3970,1.8855,0.5605,0.6951,0.6307,12.3000,25.2000,23.8500,82.2857
2023-09-03,30.9000,19.5000,0.0000,20.7400,6.8000,77,0.6173,0.2066,0.3959,2.0771,0.5453,0.6901,0.6173,10.6000,25.2000,23.9857,81.5714
2023-09-04,31.5000,20.9000,0.0000,20.3000,10.0000,75,,,,,,,0.4464,9.3000,26.2000,24.6071,79.4286
2023-09-05,31.0000,20.6000,0.6000,19.0200,11.0000,75,,,,,,,0.2755,9.9000,25.8000,24.8143,78.4286
2023-09-06,30.0000,23.8000,0.0000,13.8500,12.5000,75,0.1046,0.2121,0.0655,-0.1703,0.0086,0.6529,0.1046,9.9000,26.9000,25.1714,78.2857
2023-09-07,29.7000,22.9000,2.2000,9.7500,14.5000,75,,,,,,,0.1599,2.8000,26.3000,25.6429,76.5714
2023-09-08,31.2000,21.1000,1.8000,16.9200,10.4000,79,,,,,,,0.2152,4.6000,26.1500,25.9643,76.1429
2023-09-09,30.1000,22.2000,22.0000,13.6400,18.7000,84,,,,,,,0.2705,26.6000,26.1500,26.1000,77.1429
2023-09-10,28.5000,22.5000,26.0000,11.9200,14.7000,89,,,,,,,0.3257,52.6000,25.5000,26.1429,78.8571
2023-09-11,24.2000,21.0000,16.2000,4.2000,24.2000,87,,,,,,,0.3810,68.8000,22.6000,25.6286,80.5714
2023-09-12,27.3000,19.6000,0.9000,15.3600,15.2000,73,,,,,,,0.4363,69.1000,23.4500,25.2929,80.2857
2023-09-13,28.1000,17.9000,0.0000,18.5000,9.1000,78,0.4916,0.1797,0.3016,1.8378,0.4171,0.7191,0.4916,69.1000,23.0000,24.7357,80.7143
2023-09-13,28.1000,17.9000,0.0000,18.5000,9.1000,78,0.5147,0.1873,0.3040,1.8633,0.4430,0.7149,0.5147,66.9000,23.0000,24.2643,81.1429
2023-09-14,27.6000,19.5000,0.4000,15.7900,12.8000,78,,,,,,,0.5183,65.5000,23.5500,23.8929,81.0000
2023-09-15,28.3000,20.5000,0.1000,14.8500,8.8000,81,,,,,,,0.5219,43.6000,24.4000,23.6429,80.5714
2023-09-16,28.8000,22.4000,1.0000,13.2200,10.6000,81,,,,,,,0.5255,18.6000,25.6000,23.6571,79.4286
2023-09-17,29.0000,22.0000,4.8000,10.3100,13.4000,83,,,,,,,0.5292,7.2000,25.5000,24.0714,78.8571
2023-09-18,28.0000,22.1000,4.3000,11.6600,13.3000,84,,,,,,,0.5328,10.6000,25.0500,24.3000,80.4286
2023-09-19,28.5000,21.6000,2.0000,11.9400,18.0000,82,,,,,,,0.5364,12.6000,25.0500,24.5929,81.0000
2023-09-20,28.6000,21.2000,0.1000,13.5000,18.8000,73,,,,,,,0.5400,12.7000,24.9000,24.8643,80.2857
2023-09-21,26.4000,19.9000,0.0000,16.6100,9.4000,69,0.5436,0.1090,0.3371,1.8822,0.5004,0.8481,0.5436,12.3000,23.1500,24.8071,79.0000
2023-09-22,23.6000,19.5000,2.4000,9.0700,13.4000,82,,,,,,,0.5369,14.6000,21.5500,24.4000,79.1429
2023-09-23,22.1000,18.8000,0.9000,5.4300,9.9000,81,,,,,,,0.5301,14.5000,20.4500,23.6643,79.1429
2023-09-24,23.0000,18.8000,1.1000,6.3000,9.9000,85,,,,,,,0.5234,10.8000,20.9000,23.0071,79.4286
2023-09-25,22.9000,18.6000,0.9000,6.8500,5.5000,84,,,,,,,0.5167,7.4000,20.7500,22.3929,79.4286
2023-09-26,24.0000,18.8000,0.0000,9.1500,9.4000,77,,,,,,,0.5100,5.4000,21.4000,21.8714,78.7143
2023-09-27,25.0000,17.6000,0.0000,10.9300,5.9000,79,,,,,,,0.5032,5.3000,21.3000,21.3571,79.5714
2023-09-28,25.5000,17.8000,0.3000,11.8900,9.6000,81,,,,,,,0.4965,5.6000,21.6500,21.1429,81.2857
2023-09-29,25.4000,20.0000,0.0000,10.9600,9.4000,78,,,,,,,0.4898,3.2000,22.7000,21.3071,80.7143
2023-09-30,25.7000,17.7000,0.6000,11.9700,13.0000,80,,,,,,,0.4830,2.9000,21.7000,21.4857,80.5714
2023-10-01,22.2000,20.2000,0.3000,4.3100,12.6000,83,,,,,,,0.4763,2.1000,21.2000,21.5286,80.2857
2023-10-02,24.4000,19.1000,0.4000,9.1000,12.3000,77,,,,,,,0.4696,1.6000,21.7500,21.6714,79.2857
2023-10-03,25.5000,19.6000,0.0000,10.4700,10.1000,79,,,,,,,0.4628,1.6000,22.5500,21.8357,79.5714
2023-10-04,22.0000,19.5000,0.3000,4.1100,12.6000,80,,,,,,,0.4561,1.9000,20.7500,21.7571,79.7143
2023-10-05,22.7000,17.4000,5.3000,8.9200,14.2000,76,,,,,,,0.4494,6.9000,20.0500,21.5286,79.0000
2023-10-06,19.1000,15.9000,16.4000,3.3200,11.9000,87,,,,,,,0.4426,23.3000,17.5000,20.7857,80.2857
2023-10-07,24.0000,14.0000,0.9000,15.5500,9.3000,79,,,,,,,0.4359,23.6000,19.0000,20.4000,80.1429
2023-10-08,19.6000,16.5000,9.9000,4.2400,12.4000,91,,,,,,,0.4292,33.2000,18.0500,19.9500,81.2857
2023-10-09,20.7000,14.9000,3.8000,6.6100,10.6000,85,,,,,,,0.4225,36.6000,17.8000,19.3857,82.4286
2023-10-10,21.7000,12.4000,1.4000,13.3700,8.7000,82,,,,,,,0.4157,38.0000,17.0500,18.6000,82.8571
2023-10-11,18.1000,16.0000,4.7000,2.6000,8.4000,93,,,,,,,0.4090,42.4000,17.0500,18.0714,84.7143
2023-10-12,20.3000,15.6000,0.4000,7.0400,13.0000,83,,,,,,,0.4023,37.5000,17.9500,17.7714,85.7143
2023-10-13,21.7000,15.2000,0.6000,10.1700,5.5000,82,,,,,,,0.3955,21.7000,18.4500,17.9071,85.0000
2023-10-14,23.9000,12.8000,0.0000,15.4800,9.9000,82,,,,,,,0.3888,20.8000,18.3500,17.8143,85.4286
2023-10-15,22.9000,16.5000,0.1000,11.6600,13.4000,81,,,,,,,0.3821,11.0000,19.7000,18.0500,84.0000
2023-10-16,22.5000,18.0000,1.7000,9.3000,10.1000,84,,,,,,,0.3753,8.9000,20.2500,18.4000,83.8571
2023-10-17,23.6000,17.7000,0.4000,9.3200,11.5000,84,,,,,,,0.3686,7.9000,20.6500,18.9143,84.1429
2023-10-18,20.2000,16.2000,5.4000,5.8100,16.5000,79,,,,,,,0.3619,8.6000,18.2000,19.0786,82.1429
2023-10-19,17.5000,14.5000,0.6000,3.5500,10.2000,75,,,,,,,0.3552,8.8000,16.0000,18.8000,81.0000
